麻紗,ㄇㄚˊ　ㄕㄚ
麻疹,ㄇㄚˊ　ㄓㄣˇ
麻雀,ㄇㄚˊ　ㄑㄩㄝˋ
麻將,ㄇㄚˊ　ㄐㄧㄤˋ
麻煩,ㄇㄚˊ　ㄈㄢˊ
麻木,ㄇㄚˊ　ㄇㄨˋ
麻痺,ㄇㄚˊ　ㄅㄧˋ
麻,ㄇㄚˊ
嬤,ㄇㄚ
嬤嬤,ㄇㄚ　˙ㄇㄚ
媽咪,ㄇㄚ　ㄇㄧ
媽媽,ㄇㄚ　˙ㄇㄚ
媽,ㄇㄚ
鋪子,ㄆㄨˋ　˙ㄗ
鋪位,ㄆㄨˋ　ㄨㄟˋ
鋪,(二)ㄆㄨˋ
曝晒,ㄆㄨˋ　ㄕㄞˋ
曝,ㄆㄨˋ
曝光,ㄆㄨˋ　ㄍㄨㄤ
瀑,ㄆㄨˋ
瀑布,ㄆㄨˋ　ㄅㄨˋ
暴露,ㄆㄨˋ　ㄌㄨˋ
暴,(二)ㄆㄨˋ
譜系,ㄆㄨˇ　ㄒㄧˋ
譜曲,ㄆㄨˇ　ㄑㄩˇ
譜,ㄆㄨˇ
氆,ㄆㄨˇ
氆氌,ㄆㄨˇ　ㄌㄨˇ
普查,ㄆㄨˇ　ㄔㄚˊ
普照,ㄆㄨˇ　ㄓㄠˋ
普選,ㄆㄨˇ　ㄒㄩㄢˇ
普及,ㄆㄨˇ　ㄐㄧˊ
普考,ㄆㄨˇ　ㄎㄠˇ
普通,ㄆㄨˇ　ㄊㄨㄥ
普渡,ㄆㄨˇ　ㄉㄨˋ
普遍,ㄆㄨˇ　ㄅㄧㄢˋ
溥,ㄆㄨˇ
普,ㄆㄨˇ
圃,ㄆㄨˇ
埔,ㄆㄨˇ
蹼,ㄆㄨˊ
浦,ㄆㄨˇ
樸實,ㄆㄨˊ　ㄕˊ
樸素,ㄆㄨˊ　ㄙㄨˋ
樸拙,ㄆㄨˊ　ㄓㄨㄛˊ
樸直,ㄆㄨˊ　ㄓˊ
樸,ㄆㄨˊ
璞,ㄆㄨˊ
璞玉,ㄆㄨˊ　ㄩˋ
僕役,ㄆㄨˊ　ㄧˋ
僕僕,ㄆㄨˊ　ㄆㄨˊ
僕人,ㄆㄨˊ　ㄖㄣˊ
僕,ㄆㄨˊ
菩薩,ㄆㄨˊ　ㄙㄚˋ
菩提,ㄆㄨˊ　ㄊㄧˊ
菩,ㄆㄨˊ
蒲扇,ㄆㄨˊ　ㄕㄢˋ
蒲團,ㄆㄨˊ　ㄊㄨㄢˊ
蒲,ㄆㄨˊ
葡萄,ㄆㄨˊ　ㄊㄠˊ　（變）ㄆㄨˊ　˙ㄊㄠ
葡,ㄆㄨˊ
脯,(二)ㄆㄨˊ
莆,ㄆㄨˊ
匍匐,ㄆㄨˊ　ㄈㄨˊ
匍,ㄆㄨˊ
鋪設,ㄆㄨ　ㄕㄜˋ
朴,(二)ㄆㄨˊ
鋪陳,ㄆㄨ　ㄔㄣˊ
鋪張,ㄆㄨ　ㄓㄤ
鋪蓋,ㄆㄨ　ㄍㄞˋ
鋪排,ㄆㄨ　ㄆㄞˊ
鋪路,ㄆㄨ　ㄌㄨˋ
鋪,(一)ㄆㄨ
噗,ㄆㄨ
噗哧,ㄆㄨ　ㄔ
撲手,ㄆㄨ　ㄕㄡˇ
撲殺,ㄆㄨ　ㄕㄚ
撲擊,ㄆㄨ　ㄐㄧˊ
撲救,ㄆㄨ　ㄐㄧㄡˋ
撲空,ㄆㄨ　ㄎㄨㄥ
撲克,ㄆㄨ　ㄎㄜˋ
撲面,ㄆㄨ　ㄇㄧㄢˋ
撲通,ㄆㄨ　ㄊㄨㄥ
撲滅,ㄆㄨ　ㄇㄧㄝˋ
撲滿,ㄆㄨ　ㄇㄢˇ
撲鼻,ㄆㄨ　ㄅㄧˊ
撲,ㄆㄨ
聘用,ㄆㄧㄥˋ　ㄩㄥˋ
仆,ㄆㄨ
聘任,ㄆㄧㄥˋ　ㄖㄣˋ
聘書,ㄆㄧㄥˋ　ㄕㄨ
聘金,ㄆㄧㄥˋ　ㄐㄧㄣ
聘請,ㄆㄧㄥˋ　ㄑㄧㄥˇ
聘禮,ㄆㄧㄥˋ　ㄌㄧˇ
聘僱,ㄆㄧㄥˋ　ㄍㄨˋ
聘,ㄆㄧㄥˋ
蘋果,ㄆㄧㄥˊ　ㄍㄨㄛˇ
憑依,ㄆㄧㄥˊ　ㄧ
蘋,(二)ㄆㄧㄥˊ
憑恃,ㄆㄧㄥˊ　ㄕˋ
憑券,ㄆㄧㄥˊ　ㄑㄩㄢˋ
憑證,ㄆㄧㄥˊ　ㄓㄥˋ
憑據,ㄆㄧㄥˊ　ㄐㄩˋ
憑藉,ㄆㄧㄥˊ　ㄐㄧㄝˋ
憑弔,ㄆㄧㄥˊ　ㄉㄧㄠˋ
憑空,ㄆㄧㄥˊ　ㄎㄨㄥ
憑單,ㄆㄧㄥˊ　ㄉㄢ
馮,(二)ㄆㄧㄥˊ
憑,ㄆㄧㄥˊ
瓶頸,ㄆㄧㄥˊ　ㄐㄧㄥˇ
瓶口,ㄆㄧㄥˊ　ㄎㄡˇ
瓶,ㄆㄧㄥˊ
屏障,ㄆㄧㄥˊ　ㄓㄤˋ
屏風,ㄆㄧㄥˊ　ㄈㄥ
屏幕,ㄆㄧㄥˊ　ㄇㄨˋ
屏蔽,ㄆㄧㄥˊ　ㄅㄧˋ
屏,(一)ㄆㄧㄥˊ
萍,ㄆㄧㄥˊ
評議,ㄆㄧㄥˊ　ㄧˋ
評語,ㄆㄧㄥˊ　ㄩˇ
評述,ㄆㄧㄥˊ　ㄕㄨˋ
評審,ㄆㄧㄥˊ　ㄕㄣˇ
評傳,ㄆㄧㄥˊ　ㄓㄨㄢˋ
評選,ㄆㄧㄥˊ　ㄒㄩㄢˇ
評析,ㄆㄧㄥˊ　ㄒㄧ
評鑑,ㄆㄧㄥˊ　ㄐㄧㄢˋ
評價,ㄆㄧㄥˊ　ㄐㄧㄚˋ
評介,ㄆㄧㄥˊ　ㄐㄧㄝˋ
評估,ㄆㄧㄥˊ　ㄍㄨ
評論,ㄆㄧㄥˊ　ㄌㄨㄣˋ
評量,ㄆㄧㄥˊ　ㄌㄧㄤˊ
評理,ㄆㄧㄥˊ　ㄌㄧˇ
評定,ㄆㄧㄥˊ　ㄉㄧㄥˋ
評斷,ㄆㄧㄥˊ　ㄉㄨㄢˋ
評分,ㄆㄧㄥˊ　ㄈㄣ
評判,ㄆㄧㄥˊ　ㄆㄢˋ
枰,ㄆㄧㄥˊ
苹,ㄆㄧㄥˊ
秤,(二)ㄆㄧㄥˊ
評,ㄆㄧㄥˊ
坪,ㄆㄧㄥˊ
平庸,ㄆㄧㄥˊ　ㄩㄥ
平穩,ㄆㄧㄥˊ　ㄨㄣˇ
平原,ㄆㄧㄥˊ　ㄩㄢˊ
平臥,ㄆㄧㄥˊ　ㄨㄛˋ
平議,ㄆㄧㄥˊ　ㄧˋ
平抑,ㄆㄧㄥˊ　ㄧˋ
平素,ㄆㄧㄥˊ　ㄙㄨˋ
平安,ㄆㄧㄥˊ　ㄢ
平仄,ㄆㄧㄥˊ　ㄗㄜˋ
平順,ㄆㄧㄥˊ　ㄕㄨㄣˋ
平日,ㄆㄧㄥˊ　ㄖˋ
平聲,ㄆㄧㄥˊ　ㄕㄥ
平生,ㄆㄧㄥˊ　ㄕㄥ
平身,ㄆㄧㄥˊ　ㄕㄣ
平伸,ㄆㄧㄥˊ　ㄕㄣ
平視,ㄆㄧㄥˊ　ㄕˋ
平手,ㄆㄧㄥˊ　ㄕㄡˇ
平實,ㄆㄧㄥˊ　ㄕˊ
平時,ㄆㄧㄥˊ　ㄕˊ
平常,ㄆㄧㄥˊ　ㄔㄤˊ
平疇,ㄆㄧㄥˊ　ㄔㄡˊ
平裝,ㄆㄧㄥˊ　ㄓㄨㄤ
平準,ㄆㄧㄥˊ　ㄓㄨㄣˇ
平整,ㄆㄧㄥˊ　ㄓㄥˇ
平信,ㄆㄧㄥˊ　ㄒㄧㄣˋ
平行,ㄆㄧㄥˊ　ㄒㄧㄥˊ
平息,ㄆㄧㄥˊ　ㄒㄧˊ
平均,ㄆㄧㄥˊ　ㄐㄩㄣ
平劇,ㄆㄧㄥˊ　ㄐㄩˋ
平靜,ㄆㄧㄥˊ　ㄐㄧㄥˋ
平價,ㄆㄧㄥˊ　ㄐㄧㄚˋ
平緩,ㄆㄧㄥˊ　ㄏㄨㄢˇ
平滑,ㄆㄧㄥˊ　ㄏㄨㄚˊ
平和,ㄆㄧㄥˊ　ㄏㄜˊ
平衡,ㄆㄧㄥˊ　ㄏㄥˊ
平林,ㄆㄧㄥˊ　ㄌㄧㄣˊ
平亂,ㄆㄧㄥˊ　ㄌㄨㄢˋ
平添,ㄆㄧㄥˊ　ㄊㄧㄢ
平坦,ㄆㄧㄥˊ　ㄊㄢˇ
平臺,ㄆㄧㄥˊ　ㄊㄞˊ
平頭,ㄆㄧㄥˊ　ㄊㄡˊ
平定,ㄆㄧㄥˊ　ㄉㄧㄥˋ
平頂,ㄆㄧㄥˊ　ㄉㄧㄥˇ
平地,ㄆㄧㄥˊ　ㄉㄧˋ
平底,ㄆㄧㄥˊ　ㄉㄧˇ
平等,ㄆㄧㄥˊ　ㄉㄥˇ
平淡,ㄆㄧㄥˊ　ㄉㄢˋ
平復,ㄆㄧㄥˊ　ㄈㄨˋ
平撫,ㄆㄧㄥˊ　ㄈㄨˇ
平放,ㄆㄧㄥˊ　ㄈㄤˋ
平房,ㄆㄧㄥˊ　ㄈㄤˊ
平方,ㄆㄧㄥˊ　ㄈㄤ
平反,ㄆㄧㄥˊ　ㄈㄢˇ
平分,ㄆㄧㄥˊ　ㄈㄣ
平凡,ㄆㄧㄥˊ　ㄈㄢˊ
平民,ㄆㄧㄥˊ　ㄇㄧㄣˊ
平面,ㄆㄧㄥˊ　ㄇㄧㄢˋ
平平,ㄆㄧㄥˊ　ㄆㄧㄥˊ
平輩,ㄆㄧㄥˊ　ㄅㄟˋ
平板,ㄆㄧㄥˊ　ㄅㄢˇ
平白,ㄆㄧㄥˊ　ㄅㄞˊ
娉婷,ㄆㄧㄥ　ㄊㄧㄥˊ
平,ㄆㄧㄥˊ
娉,ㄆㄧㄥ
乒乓,ㄆㄧㄥ　ㄆㄤ
乒,ㄆㄧㄥ
牝,ㄆㄧㄣˋ
品味,ㄆㄧㄣˇ　ㄨㄟˋ
品嚐,ㄆㄧㄣˇ　ㄔㄤˊ
品嘗,ㄆㄧㄣˇ　ㄔㄤˊ
品茶,ㄆㄧㄣˇ　ㄔㄚˊ
品質,ㄆㄧㄣˇ　ㄓˊ
品種,ㄆㄧㄣˇ　ㄓㄨㄥˇ
品學,ㄆㄧㄣˇ　ㄒㄩㄝˊ
品性,ㄆㄧㄣˇ　ㄒㄧㄥˋ
品鑑,ㄆㄧㄣˇ　ㄐㄧㄢˋ
品行,ㄆㄧㄣˇ　ㄒㄧㄥˋ
品酒,ㄆㄧㄣˇ　ㄐㄧㄡˇ
品管,ㄆㄧㄣˇ　ㄍㄨㄢˇ
品類,ㄆㄧㄣˇ　ㄌㄟˋ
品格,ㄆㄧㄣˇ　ㄍㄜˊ
品德,ㄆㄧㄣˇ　ㄉㄜˊ
品脫,ㄆㄧㄣˇ　ㄊㄨㄛ
品目,ㄆㄧㄣˇ　ㄇㄨˋ
品名,ㄆㄧㄣˇ　ㄇㄧㄥˊ
品茗,ㄆㄧㄣˇ　ㄇㄧㄥˊ
品貌,ㄆㄧㄣˇ　ㄇㄠˋ
品評,ㄆㄧㄣˇ　ㄆㄧㄥˊ
品牌,ㄆㄧㄣˇ　ㄆㄞˊ
品,ㄆㄧㄣˇ
嬪,ㄆㄧㄣˊ
嬪妃,ㄆㄧㄣˊ　ㄈㄟ
顰蹙,ㄆㄧㄣˊ　ㄘㄨˋ
顰,ㄆㄧㄣˊ
蘋,(一)ㄆㄧㄣˊ
頻次,ㄆㄧㄣˊ　ㄘˋ
頻催,ㄆㄧㄣˊ　ㄘㄨㄟ
頻仍,ㄆㄧㄣˊ　ㄖㄥˊ
頻傳,ㄆㄧㄣˊ　ㄔㄨㄢˊ
頻率,ㄆㄧㄣˊ　ㄌㄩˋ
頻道,ㄆㄧㄣˊ　ㄉㄠˋ
頻頻,ㄆㄧㄣˊ　ㄆㄧㄣˊ
頻繁,ㄆㄧㄣˊ　ㄈㄢˊ
頻,ㄆㄧㄣˊ
貧僧,ㄆㄧㄣˊ　ㄙㄥ
貧嘴,ㄆㄧㄣˊ　ㄗㄨㄟˇ
貧血,ㄆㄧㄣˊ　ㄒㄧㄝˇ
貧窮,ㄆㄧㄣˊ　ㄑㄩㄥˊ
貧瘠,ㄆㄧㄣˊ　ㄐㄧˊ
貧賤,ㄆㄧㄣˊ　ㄐㄧㄢˋ
貧戶,ㄆㄧㄣˊ　ㄏㄨˋ
貧寒,ㄆㄧㄣˊ　ㄏㄢˊ
貧困,ㄆㄧㄣˊ　ㄎㄨㄣˋ
貧苦,ㄆㄧㄣˊ　ㄎㄨˇ
貧乏,ㄆㄧㄣˊ　ㄈㄚˊ
貧民,ㄆㄧㄣˊ　ㄇㄧㄣˊ
貧,ㄆㄧㄣˊ
姘頭,ㄆㄧㄣ　ㄊㄡˊ
姘,ㄆㄧㄣ
拼音,ㄆㄧㄣ　ㄧㄣ
拼湊,ㄆㄧㄣ　ㄘㄡˋ
拼貼,ㄆㄧㄣ　ㄊㄧㄝ
拼圖,ㄆㄧㄣ　ㄊㄨˊ
拼組,ㄆㄧㄣ　ㄗㄨˇ
拼法,ㄆㄧㄣ　ㄈㄚˇ
拼盤,ㄆㄧㄣ　ㄆㄢˊ
拼,ㄆㄧㄣ
騙財,ㄆㄧㄢˋ　ㄘㄞˊ
騙子,ㄆㄧㄢˋ　˙ㄗ
騙人,ㄆㄧㄢˋ　ㄖㄣˊ
騙術,ㄆㄧㄢˋ　ㄕㄨˋ
騙取,ㄆㄧㄢˋ　ㄑㄩˇ
騙局,ㄆㄧㄢˋ　ㄐㄩˊ
騙,ㄆㄧㄢˋ
騙徒,ㄆㄧㄢˋ　ㄊㄨˊ
片語,ㄆㄧㄢˋ　ㄩˇ
片子,ㄆㄧㄢˋ　˙ㄗ
片商,ㄆㄧㄢˋ　ㄕㄤ
片場,ㄆㄧㄢˋ　ㄔㄤˇ
片刻,ㄆㄧㄢˋ　ㄎㄜˋ
片頭,ㄆㄧㄢˋ　ㄊㄡˊ
片斷,ㄆㄧㄢˋ　ㄉㄨㄢˋ
片段,ㄆㄧㄢˋ　ㄉㄨㄢˋ
片名,ㄆㄧㄢˋ　ㄇㄧㄥˊ
片面,ㄆㄧㄢˋ　ㄇㄧㄢˋ
片,ㄆㄧㄢˋ
駢文,ㄆㄧㄢˊ　ㄨㄣˊ
駢,ㄆㄧㄢˊ
胼,ㄆㄧㄢˊ
便宜,(一)ㄆㄧㄢˊ　ㄧˊ
便便,ㄆㄧㄢˊ　ㄆㄧㄢˊ
便,(二)ㄆㄧㄢˊ
翩然,ㄆㄧㄢ　ㄖㄢˊ
翩翩,ㄆㄧㄢ　ㄆㄧㄢ
翩,ㄆㄧㄢ
篇章,ㄆㄧㄢ　ㄓㄤ
篇兒,ㄆㄧㄢㄦ　（變）ㄆㄧㄚㄦ
篇目,ㄆㄧㄢ　ㄇㄨˋ
篇幅,ㄆㄧㄢ　ㄈㄨˊ
偏遠,ㄆㄧㄢ　ㄩㄢˇ
篇,ㄆㄧㄢ
偏安,ㄆㄧㄢ　ㄢ
偏愛,ㄆㄧㄢ　ㄞˋ
偏私,ㄆㄧㄢ　ㄙ
偏食,ㄆㄧㄢ　ㄕˊ
偏失,ㄆㄧㄢ　ㄕ
偏重,ㄆㄧㄢ　ㄓㄨㄥˋ
偏差,ㄆㄧㄢ　ㄔㄚ
偏執,ㄆㄧㄢ　ㄓˊ
偏向,ㄆㄧㄢ　ㄒㄧㄤˋ
偏狹,ㄆㄧㄢ　ㄒㄧㄚˊ
偏心,ㄆㄧㄢ　ㄒㄧㄣ
偏巧,ㄆㄧㄢ　ㄑㄧㄠˇ
偏見,ㄆㄧㄢ　ㄐㄧㄢˋ
偏好,ㄆㄧㄢ　ㄏㄠˋ
偏激,ㄆㄧㄢ　ㄐㄧ
偏高,ㄆㄧㄢ　ㄍㄠ
偏離,ㄆㄧㄢ　ㄌㄧˊ
偏勞,ㄆㄧㄢ　ㄌㄠˊ
偏袒,ㄆㄧㄢ　ㄊㄢˇ
偏低,ㄆㄧㄢ　ㄉㄧ
偏鋒,ㄆㄧㄢ　ㄈㄥ
偏房,ㄆㄧㄢ　ㄈㄤˊ
偏方,ㄆㄧㄢ　ㄈㄤ
偏廢,ㄆㄧㄢ　ㄈㄟˋ
偏偏,ㄆㄧㄢ　ㄆㄧㄢ
偏僻,ㄆㄧㄢ　ㄆㄧˋ
偏旁,ㄆㄧㄢ　ㄆㄤˊ
偏頗,ㄆㄧㄢ　ㄆㄛˇ
偏,ㄆㄧㄢ
扁,(二)ㄆㄧㄢ
驃悍,ㄆㄧㄠˋ　ㄏㄢˋ
慓悍,ㄆㄧㄠˋ　ㄏㄢˋ
驃,ㄆㄧㄠˋ
漂亮,ㄆㄧㄠˋ　ㄌㄧㄤˋ
慓,ㄆㄧㄠˋ
漂,(三)ㄆㄧㄠˋ
剽竊,ㄆㄧㄠˋ　ㄑㄧㄝˋ
剽悍,ㄆㄧㄠˋ　ㄏㄢˋ
剽,ㄆㄧㄠˋ
票源,ㄆㄧㄠˋ　ㄩㄢˊ
票數,ㄆㄧㄠˋ　ㄕㄨˋ
票友,ㄆㄧㄠˋ　ㄧㄡˇ
票選,ㄆㄧㄠˋ　ㄒㄩㄢˇ
票戲,ㄆㄧㄠˋ　ㄒㄧˋ
票券,ㄆㄧㄠˋ　ㄑㄩㄢˋ
票據,ㄆㄧㄠˋ　ㄐㄩˋ
票價,ㄆㄧㄠˋ　ㄐㄧㄚˋ
票款,ㄆㄧㄠˋ　ㄎㄨㄢˇ
票亭,ㄆㄧㄠˋ　ㄊㄧㄥˊ
票房,ㄆㄧㄠˋ　ㄈㄤˊ
票面,ㄆㄧㄠˋ　ㄇㄧㄢˋ
票,ㄆㄧㄠˋ
縹,ㄆㄧㄠˇ
縹緲,ㄆㄧㄠˇ　ㄇㄧㄠˇ
摽,(一)ㄆㄧㄠˇ
瞟,ㄆㄧㄠˇ
漂白,ㄆㄧㄠˇ　ㄅㄞˊ
漂,(二)ㄆㄧㄠˇ
瓢蟲,ㄆㄧㄠˊ　ㄔㄨㄥˊ
嫖妓,ㄆㄧㄠˊ　ㄐㄧˋ
瓢,ㄆㄧㄠˊ
嫖客,ㄆㄧㄠˊ　ㄎㄜˋ
嫖,(一)ㄆㄧㄠˊ
飄揚,ㄆㄧㄠ　ㄧㄤˊ
朴,(三)ㄆㄧㄠˊ
飄搖,ㄆㄧㄠ　ㄧㄠˊ
飄逸,ㄆㄧㄠ　ㄧˋ
飄散,ㄆㄧㄠ　ㄙㄢˋ
飄忽,ㄆㄧㄠ　ㄏㄨ
飄然,ㄆㄧㄠ　ㄖㄢˊ
飄零,ㄆㄧㄠ　ㄌㄧㄥˊ
飄流,ㄆㄧㄠ　ㄌㄧㄡˊ
飄浮,ㄆㄧㄠ　ㄈㄨˊ
飄蕩,ㄆㄧㄠ　ㄉㄤˋ
飄飄,ㄆㄧㄠ　ㄆㄧㄠ
飄泊,ㄆㄧㄠ　ㄅㄛˊ
飄,ㄆㄧㄠ
嫖,(二)ㄆㄧㄠ
漂送,ㄆㄧㄠ　ㄙㄨㄥˋ
漂浮,ㄆㄧㄠ　ㄈㄨˊ
漂流,ㄆㄧㄠ　ㄌㄧㄡˊ
漂泊,ㄆㄧㄠ　ㄅㄛˊ
漂萍,ㄆㄧㄠ　ㄆㄧㄥˊ
漂,(一)ㄆㄧㄠ
撇,(二)ㄆㄧㄝˇ
瞥見,ㄆㄧㄝ　ㄐㄧㄢˋ
瞥,ㄆㄧㄝ
撇下,ㄆㄧㄝ　ㄒㄧㄚˋ
撇清,ㄆㄧㄝ　ㄑㄧㄥ
撇開,ㄆㄧㄝ　ㄎㄞ
撇,(一)ㄆㄧㄝ
闢謠,ㄆㄧˋ　ㄧㄠˊ
闢室,ㄆㄧˋ　ㄕˋ
闢建,ㄆㄧˋ　ㄐㄧㄢˋ
闢,ㄆㄧˋ
譬喻,ㄆㄧˋ　ㄩˋ
譬,ㄆㄧˋ
譬如,ㄆㄧˋ　ㄖㄨˊ
僻遠,ㄆㄧˋ　ㄩㄢˇ
僻靜,ㄆㄧˋ　ㄐㄧㄥˋ
僻,ㄆㄧˋ
辟邪,(二)ㄆㄧˋ　ㄒㄧㄝˊ
副,(二)ㄆㄧˋ
辟,(二)ㄆㄧˋ
媲,ㄆㄧˋ
媲美,ㄆㄧˋ　ㄇㄟˇ
屁股,ㄆㄧˋ　ㄍㄨˇ
屁,ㄆㄧˋ
癖好,ㄆㄧˇ　ㄏㄠˋ
癖,ㄆㄧˇ
痞子,ㄆㄧˇ　˙ㄗ
嚭,ㄆㄧˇ
痞,ㄆㄧˇ
仳,ㄆㄧˇ
否,(二)ㄆㄧˇ
圮,ㄆㄧˇ
疋,(一)ㄆㄧˇ
匹敵,ㄆㄧˇ　ㄉㄧˊ
匹夫,ㄆㄧˇ　ㄈㄨ
匹配,ㄆㄧˇ　ㄆㄟˋ
羆,ㄆㄧˊ
匹,(一)ㄆㄧˇ
罷,(三)ㄆㄧˊ
裨,(二)ㄆㄧˊ
鼙,ㄆㄧˊ
脾臟,ㄆㄧˊ　ㄗㄤˋ
脾胃,ㄆㄧˊ　ㄨㄟˋ
脾氣,ㄆㄧˊ　ㄑㄧˋ
脾,ㄆㄧˊ
啤,ㄆㄧˊ
啤酒,ㄆㄧˊ　ㄐㄧㄡˇ
埤,(二)ㄆㄧˊ
疲倦,ㄆㄧˊ　ㄐㄩㄢˋ
疲軟,ㄆㄧˊ　ㄖㄨㄢˇ
疲困,ㄆㄧˊ　ㄎㄨㄣˋ
疲累,ㄆㄧˊ　ㄌㄟˋ
疲勞,ㄆㄧˊ　ㄌㄠˊ
疲乏,ㄆㄧˊ　ㄈㄚˊ
疲憊,ㄆㄧˊ　ㄅㄟˋ
疲,ㄆㄧˊ
皮肉,ㄆㄧˊ　ㄖㄡˋ
皮衣,ㄆㄧˊ　ㄧ
皮靴,ㄆㄧˊ　ㄒㄩㄝ
皮脂,ㄆㄧˊ　ㄓ
皮相,ㄆㄧˊ　ㄒㄧㄤˋ
皮箱,ㄆㄧˊ　ㄒㄧㄤ
皮鞋,ㄆㄧˊ　ㄒㄧㄝˊ
皮球,ㄆㄧˊ　ㄑㄧㄡˊ
皮件,ㄆㄧˊ　ㄐㄧㄢˋ
皮夾,ㄆㄧˊ　ㄐㄧㄚˊ
皮黃,ㄆㄧˊ　ㄏㄨㄤˊ
皮革,ㄆㄧˊ　ㄍㄜˊ
皮囊,ㄆㄧˊ　ㄋㄤˊ
皮蛋,ㄆㄧˊ　ㄉㄢˋ
皮雕,ㄆㄧˊ　ㄉㄧㄠ
皮帶,ㄆㄧˊ　ㄉㄞˋ
皮膚,ㄆㄧˊ　ㄈㄨ
皮毛,ㄆㄧˊ　ㄇㄠˊ
皮包,ㄆㄧˊ　ㄅㄠ
皮,ㄆㄧˊ
琵琶,ㄆㄧˊ　ㄆㄚˊ　（變）ㄆㄧˊ　˙ㄆㄚ
琵,ㄆㄧˊ
蚍蜉,ㄆㄧˊ　ㄈㄨˊ
蚍,ㄆㄧˊ
毗,ㄆㄧˊ
毗連,ㄆㄧˊ　ㄌㄧㄢˊ
比,(三)ㄆㄧˊ
枇,ㄆㄧˊ
枇杷,ㄆㄧˊ　ㄆㄚˊ　（變）ㄆㄧˊ　˙ㄆㄚ
霹,ㄆㄧ
霹靂,ㄆㄧ　ㄌㄧˋ
劈柴,ㄆㄧ　ㄔㄞˊ
劈手,ㄆㄧ　ㄕㄡˇ
劈頭,ㄆㄧ　ㄊㄡˊ
劈啪,ㄆㄧ　ㄆㄚ
劈,ㄆㄧ
被,(二)ㄆㄧ
披薩,ㄆㄧ　ㄙㄚˋ
披肩,ㄆㄧ　ㄐㄧㄢ
披掛,ㄆㄧ　ㄍㄨㄚˋ
披露,ㄆㄧ　ㄌㄨˋ
披風,ㄆㄧ　ㄈㄥ
披靡,ㄆㄧ　ㄇㄧˇ
披,ㄆㄧ
紕漏,ㄆㄧ　ㄌㄡˋ
紕,ㄆㄧ
砒霜,ㄆㄧ　ㄕㄨㄤ
批閱,ㄆㄧ　ㄩㄝˋ
砒,ㄆㄧ
批示,ㄆㄧ　ㄕˋ
批准,ㄆㄧ　ㄓㄨㄣˇ
批價,ㄆㄧ　ㄐㄧㄚˋ
批貨,ㄆㄧ　ㄏㄨㄛˋ
批購,ㄆㄧ　ㄍㄡˋ
批改,ㄆㄧ　ㄍㄞˇ
批命,ㄆㄧ　ㄇㄧㄥˋ
批發,ㄆㄧ　ㄈㄚ
批評,ㄆㄧ　ㄆㄧㄥˊ
批判,ㄆㄧ　ㄆㄢˋ
批駁,ㄆㄧ　ㄅㄛˊ
丕變,ㄆㄧ　ㄅㄧㄢˋ
批,ㄆㄧ
丕,ㄆㄧ
匹,(二)ㄆㄧ
碰撞,ㄆㄥˋ　ㄓㄨㄤˋ
碰巧,ㄆㄥˋ　ㄑㄧㄠˇ
碰見,ㄆㄥˋ　ㄐㄧㄢˋ
碰頭,ㄆㄥˋ　ㄊㄡˊ
碰面,ㄆㄥˋ　ㄇㄧㄢˋ
碰壁,ㄆㄥˋ　ㄅㄧˋ
碰,ㄆㄥˋ
椪柑,ㄆㄥˋ　ㄍㄢ
椪,ㄆㄥˋ
捧場,ㄆㄥˇ　ㄔㄤˇ
捧花,ㄆㄥˇ　ㄏㄨㄚ
捧腹,ㄆㄥˇ　ㄈㄨˋ
捧,ㄆㄥˇ
膨脹,ㄆㄥˊ　ㄓㄤˋ
膨,ㄆㄥˊ
彭,ㄆㄥˊ
澎,(二)ㄆㄥˊ
篷車,ㄆㄥˊ　ㄔㄜ
篷,ㄆㄥˊ
蓬鬆,ㄆㄥˊ　ㄙㄨㄥ
蓬亂,ㄆㄥˊ　ㄌㄨㄢˋ
蓬萊,ㄆㄥˊ　ㄌㄞˊ
蓬勃,ㄆㄥˊ　ㄅㄛˊ
逢,(二)ㄆㄥˊ
蓬,ㄆㄥˊ
鵬,ㄆㄥˊ
硼酸,ㄆㄥˊ　ㄙㄨㄢ
硼砂,ㄆㄥˊ　ㄕㄚ
硼,ㄆㄥˊ
棚架,ㄆㄥˊ　ㄐㄧㄚˋ
朋友,ㄆㄥˊ　ㄧㄡˇ
棚,ㄆㄥˊ
朋,ㄆㄥˊ
芃,ㄆㄥˊ
澎湃,ㄆㄥ　ㄆㄞˋ
澎,(一)ㄆㄥ
抨擊,ㄆㄥ　ㄐㄧˊ
砰,ㄆㄥ
抨,ㄆㄥ
怦然,ㄆㄥ　ㄖㄢˊ
怦,ㄆㄥ
烹煮,ㄆㄥ　ㄓㄨˇ
烹飪,ㄆㄥ　ㄖㄣˋ
烹調,ㄆㄥ　ㄊㄧㄠˊ
烹,ㄆㄥ
亨,(二)ㄆㄥ
胖,(一)ㄆㄤˋ
龐雜,ㄆㄤˊ　ㄗㄚˊ
龐然,ㄆㄤˊ　ㄖㄢˊ
龐克,ㄆㄤˊ　ㄎㄜˋ
龐大,ㄆㄤˊ　ㄉㄚˋ
龐,ㄆㄤˊ
逄,(一)ㄆㄤˊ
篣楚,ㄆㄤˊ　ㄔㄨˇ
篣,ㄆㄤˊ
螃蟹,ㄆㄤˊ　ㄒㄧㄝˋ
螃,ㄆㄤˊ
